# Time     Error        Bytes 1-13
#
1358304973.476631,0,background,33,e0,d9,7f,07,01,f4,02,ff,ff,00,12,ff
1358304973.524546,0,background,18,20,ff,fd,08,20,0a,a1,3b,20,0b,96,63
1358304973.572456,0,background,3d,a0,d9,7f,08,41,2c,01,0f,01,10,75,9a
1358304973.620898,0,background,40,40,ff,fd,08,00,00,00,00,00,00,00,00
1358304973.668600,0,background,1e,20,d9,7f,04,1c,c1,00,00,b6,93,00,00
1358304973.716616,0,background,56,80,ff,fd,06,30,09,81,9b,b3,93,3f,b3
1358304973.764718,0,background,18,a0,d9,7f,08,20,00,00,00,20,03,cf,b3
1358304973.812588,0,background,40,00,ff,fd,04,00,00,00,00,00,06,92,00
1358304973.861154,0,background,70,80,d9,7f,08,08,00,0c,d7,96,93,e2,02
1358304973.908587,0,background,32,20,ff,fd,08,06,b1,06,b1,06,b1,00,00
1358304973.956597,0,background,69,40,d9,7f,04,00,03,00,03,00,00,3f,b3
1358304974.004902,0,background,18,a0,ff,fd,08,20,00,00,00,20,03,cf,b3
1358304974.052754,0,background,33,e0,d9,7f,07,01,f4,02,ff,ff,00,12,ff
1358304974.100448,0,background,1f,20,ff,fd,08,00,00,40,00,00,00,00,ff
1358304974.148728,0,background,1e,20,d9,7f,04,1c,c1,00,00,01,10,75,9a
1358304974.196621,0,background,5f,20,ff,fd,05,bb,00,00,00,00,00,00,b3
1358304974.244601,0,background,18,20,d9,7f,08,20,0a,a1,3b,20,0b,96,63
1358304974.292848,0,background,3d,60,ff,fd,02,01,2f,01,3b,9c,00,00,00
1358304974.340712,0,background,a3,00,d9,7f,07,01,40,01,42,a0,00,00,00
1358304974.388588,0,background,33,a0,ff,fd,08,c0,00,3f,fd,00,0a,6b,ff
1358304974.436613,0,background,7a,20,d9,7f,08,10,16,80,00,00,2a,00,00
1358304974.484671,0,background,18,a0,ff,fd,08,20,00,00,00,20,03,cf,b3
1358304974.532596,0,background,3d,60,d9,7f,02,01,31,07,0b,00,00,00,00
1358304974.580560,0,background,26,80,ff,fd,04,00,00,10,00,07,06,92,00
1358304974.628783,0,background,1e,20,d9,7f,04,1c,c1,00,00,ff,00,12,ff
1358304974.676574,0,background,33,e0,ff,fd,07,01,f4,02,ff,ff,00,12,ff
1358304974.724604,0,background,39,a0,d9,7f,05,00,00,00,00,00,03,cf,b3
1358304974.772559,0,background,3d,a0,ff,fd,08,41,2c,01,0b,01,18,75,9a
1358304974.820574,0,background,32,20,d9,7f,08,06,af,06,af,06,b8,00,00
1358304974.868585,0,background,3d,60,ff,fd,02,01,28,00,00,b6,93,00,00
1358304974.916716,0,background,56,80,d9,7f,06,30,0a,81,9b,b7,93,3f,b3
1358304974.964591,0,background,18,20,ff,fd,08,20,0a,a1,3b,20,0b,96,63
1358304975.012566,0,background,1f,20,d9,7f,08,00,00,40,00,00,00,00,ff
1358304975.060665,0,background,70,80,ff,fd,08,08,00,0c,d7,96,93,e2,02
1358304975.108467,0,background,31,e0,d9,7f,06,00,40,00,0a,5b,00,00,00
1358304975.156597,0,background,69,40,ff,fd,04,00,03,00,03,00,00,00,00
1358304975.205500,0,background,50,80,d9,7f,07,00,9c,b1,10,1c,01,08,36
1358304975.252885,0,background,33,e0,ff,fd,07,01,f4,02,ff,ff,00,12,ff
1358304975.300596,0,background,1f,20,d9,7f,08,00,00,40,00,00,00,00,ff
1358304975.348637,0,background,40,00,ff,fd,04,00,00,00,00,00,06,92,00
1358304975.396672,0,background,3d,a0,d9,7f,08,41,2c,01,17,01,10,75,9a
1358304975.444568,0,background,18,20,ff,fd,08,20,0a,a1,3b,20,0b,96,63
1358304975.492616,0,background,3d,60,d9,7f,02,01,30,00,aa,54,00,00,00
1358304975.540607,0,background,a3,00,ff,fd,07,00,b3,00,b3,58,00,00,00
1358304975.589381,0,background,33,a0,d9,7f,08,c0,00,3f,fd,00,0a,9e,ff
1358304975.636583,0,background,1e,20,ff,fd,04,28,c1,00,00,00,2a,00,00
1358304975.684567,0,background,58,60,d9,7f,06,07,c8,06,64,07,2f,87,66
1358304975.732576,0,background,40,00,ff,fd,04,00,00,00,00,00,06,94,00
1358304975.780572,0,background,3d,60,d9,7f,02,01,2a,10,00,b2,73,1f,ff
1358304975.828598,0,background,3e,60,ff,fd,02,c0,c0,00,00,ff,00,12,ff
1358304975.876581,0,background,33,e0,d9,7f,07,01,f4,02,ff,ff,00,12,ff
1358304975.924239,0,background,18,20,ff,fd,08,20,0a,a1,3b,20,0b,96,63
1358304975.971879,0,background,3d,a0,d9,7f,08,41,2c,01,0d,01,10,75,9a
1358304976.019538,0,background,3d,60,ff,fd,02,01,30,00,00,b8,93,3f,b3
1358304976.067586,0,background,1e,20,d9,7f,04,1c,c1,00,00,b8,93,00,00
1358304976.115457,0,background,30,80,ff,fd,06,00,02,00,00,01,fe,cf,b3
1358304976.163960,0,background,33,e0,d9,7f,07,01,f4,02,ff,ff,00,12,ff
1358304976.211574,0,background,56,00,ff,fd,08,5c,e5,07,2d,00,00,00,00
1358304976.259575,0,background,3e,60,d9,7f,02,40,40,0c,d7,96,92,e2,02
1358304976.307457,0,background,40,40,ff,fd,08,00,00,00,00,00,00,00,00
1358304976.355597,0,background,3d,60,d9,7f,02,01,28,00,03,00,00,3f,b3
1358304976.403718,0,background,50,80,ff,fd,07,00,9d,79,10,15,01,53,ff
1358304976.451599,0,background,33,e0,d9,7f,07,01,f4,02,ff,ff,00,12,ff
1358304976.499570,0,background,40,00,ff,fd,04,00,00,00,00,00,06,94,00
1358304976.547552,0,background,1e,20,d9,7f,04,1c,c1,00,00,01,10,75,9a
1358304976.595726,0,background,38,e0,ff,fd,07,06,a0,b9,5e,00,00,3f,b3
1358304976.643571,0,background,3d,60,d9,7f,02,01,2d,67,10,21,00,1b,00
1358304976.691581,0,background,40,40,ff,fd,08,00,00,00,00,00,00,00,00
1358304976.739556,0,background,7d,20,d9,7f,08,00,00,00,00,00,00,00,00
1358304976.787477,0,background,3e,20,ff,fd,08,ae,0e,00,00,08,00,00,7a
1358304976.836789,0,background,38,e0,d9,7f,07,06,a0,b9,5e,00,00,3f,b3
1358304976.883519,0,background,32,20,ff,fd,08,06,b6,06,b6,06,b6,00,00
1358304976.931590,0,background,3d,60,d9,7f,02,01,30,07,3f,00,00,00,00
1358304976.979585,0,background,25,40,ff,fd,08,53,00,00,00,b2,73,1f,ff
1358304977.027803,0,background,1e,20,d9,7f,04,1c,c1,00,00,ff,00,12,00
1358304977.075667,0,background,1f,20,ff,fd,08,00,00,40,00,00,00,00,ff
1358304977.123549,0,background,50,80,d9,7f,07,00,9e,8d,10,27,00,db,9a
1358304977.171879,0,background,3d,a0,ff,fd,08,41,2c,01,14,01,10,75,9a
1358304977.219762,0,background,3d,60,d9,7f,02,01,22,00,00,00,00,00,00
1358304977.267541,0,background,3c,a0,ff,fd,08,46,f9,6b,a0,07,06,94,00
1358304977.315540,0,background,56,80,d9,7f,06,30,08,81,9b,b1,92,3f,b3
1358304977.363734,0,background,33,20,ff,fd,08,0f,ff,0f,ff,f0,01,00,ff
1358304977.411514,0,background,56,00,d9,7f,08,5d,00,07,2c,00,00,00,00
1358304977.459529,0,background,40,00,ff,fd,04,00,00,00,00,f9,06,95,00
1358304977.507556,0,background,1e,20,d9,7f,04,1c,c1,00,00,0f,ff,00,00
1358304977.555638,0,background,3d,60,ff,fd,02,01,2d,00,03,00,00,3f,b3
1358304977.603928,0,background,92,20,d9,7f,08,c0,33,6d,0c,00,00,00,b3
1358304977.651562,0,background,3c,a0,ff,fd,08,46,f9,6b,e0,00,06,92,00
1358304977.699558,0,background,3e,60,d9,7f,02,40,40,00,00,01,10,75,9a
1358304977.747556,0,background,1e,20,ff,fd,04,1c,c1,00,00,01,10,75,9a
1358304977.795523,0,background,19,20,d9,7f,07,84,0b,c5,07,00,40,00,b3
1358304977.843552,0,background,3c,a0,ff,fd,08,46,f9,6b,c0,00,06,93,00
1358304977.891519,0,background,a3,00,d9,7f,07,00,db,00,db,6c,00,00,00
1358304977.939436,0,background,7d,20,ff,fd,08,00,00,00,00,00,00,00,00
1358304977.987522,0,background,1f,20,d9,7f,08,00,00,40,00,00,00,00,ff
1358304978.035552,0,background,3c,a0,ff,fd,08,46,f9,6b,a0,00,06,94,00
1358304978.083697,0,background,3d,a0,d9,7f,08,41,2c,01,19,01,10,75,9a
1358304978.131441,0,background,3d,60,ff,fd,02,01,25,06,f1,00,00,00,00
1358304978.179782,0,background,40,00,d9,7f,04,00,00,00,00,00,06,92,00
1358304978.227529,0,background,40,40,ff,fd,08,00,00,00,00,00,00,00,00
1358304978.275620,0,background,30,80,d9,7f,06,00,02,00,00,01,fe,00,00
1358304978.323548,0,background,50,80,ff,fd,07,00,9b,b7,10,17,01,20,9a
1358304978.371531,0,background,3d,a0,d9,7f,08,41,2c,01,17,01,10,75,9a
1358304978.419635,0,background,3e,60,ff,fd,02,00,00,6b,ef,f9,06,92,00
1358304978.467538,0,background,1e,20,d9,7f,04,1c,bf,00,00,af,92,00,00
1358304978.515775,0,background,56,80,ff,fd,06,30,08,81,9b,b2,92,3f,b3
1358304978.562552,0,background,33,a0,d9,7f,08,80,00,3f,fe,00,0a,b0,ff
1358304978.610522,0,background,92,20,ff,fd,08,c0,33,6d,0c,00,00,00,b3
1358304978.658888,0,background,31,e0,d9,7f,06,00,40,00,0a,5c,00,00,b3
1358304978.706733,0,background,3d,60,ff,fd,02,01,30,00,03,0f,fe,00,00
1358304978.754526,0,background,40,40,d9,7f,08,00,00,00,00,00,00,00,00
1358304978.804394,0,background,33,e0,ff,fd,07,01,f4,02,ff,ff,00,12,ff
1358304978.850542,0,background,56,00,d9,7f,08,5d,8b,07,28,00,00,00,00
1358304978.898498,0,background,66,80,ff,fd,02,00,00,00,00,00,10,75,9a
1358304978.946491,0,background,40,00,d9,7f,04,00,00,00,00,5a,00,00,00
1358304978.994489,0,background,3d,60,ff,fd,02,01,2c,00,3b,1c,00,00,00
1358304979.042536,0,background,a3,00,d9,7f,07,00,43,00,43,20,00,00,00
1358304979.090430,0,background,3c,20,ff,fd,04,00,ff,15,00,00,00,00,ff
1358304979.138555,0,background,33,e0,d9,7f,07,01,f4,02,ff,ff,00,12,ff
1358304979.186847,0,background,70,80,ff,fd,08,08,00,0c,d7,96,92,e2,02
1358304979.234541,0,background,70,80,d9,7f,08,08,00,0c,d7,96,92,e2,02
1358304979.282424,0,background,50,80,ff,fd,07,00,9b,25,10,15,01,08,7a
1358304979.330642,0,background,56,00,d9,7f,08,5e,ea,07,0d,00,00,00,00
1358304979.378435,0,background,1e,20,ff,fd,04,00,bf,00,00,ff,00,12,ff
1358304979.426545,0,background,1e,20,d9,7f,04,1c,bf,00,00,ff,00,12,ff
1358304979.474539,0,background,56,00,ff,fd,08,5a,18,07,00,00,00,00,00
1358304979.522595,0,background,50,80,d9,7f,07,00,9d,0c,10,13,01,6b,00
1358304979.570501,0,background,19,20,ff,fd,07,84,0b,cc,0d,00,40,00,00
1358304979.618508,0,background,3d,60,d9,7f,02,01,2d,00,00,b1,92,3f,b3
1358304979.666808,0,background,56,80,ff,fd,06,30,09,81,9b,b1,92,00,00
1358304979.714537,0,background,3e,a0,d9,7f,07,0f,01,00,01,00,00,00,ff
1358304979.762540,0,background,1f,20,ff,fd,08,00,00,40,00,00,00,00,ff
1358304979.810528,0,background,92,20,d9,7f,08,c0,33,6d,0c,00,00,00,b3
1358304979.858665,0,background,34,20,ff,fd,03,00,10,01,b1,06,b1,00,00
1358304979.906346,0,background,1e,20,d9,7f,04,1c,bf,00,00,00,00,00,00
1358304979.954452,0,background,33,e0,ff,fd,07,01,f4,02,ff,ff,00,12,00
1358304980.002487,0,background,50,80,d9,7f,07,00,9b,15,10,17,00,93,ff
1358304980.050511,0,background,1f,20,ff,fd,08,00,00,40,00,00,00,00,ff
1358304980.098829,0,background,40,00,d9,7f,04,00,00,00,00,f9,06,94,00
1358304980.146506,0,background,3d,a0,ff,fd,08,41,2c,01,19,01,10,75,9a
1358304980.194487,0,background,18,a0,d9,7f,08,10,00,00,00,10,03,cf,b3
1358304980.242708,0,background,50,80,ff,fd,07,00,9c,9f,10,18,00,f3,00
1358304980.290416,0,background,79,20,d9,7f,08,07,66,00,00,00,00,00,00
1358304980.338490,0,background,33,a0,ff,fd,08,40,00,3f,ff,00,0a,b2,ff
1358304980.386401,0,background,70,80,d9,7f,08,08,00,0c,d7,96,93,e2,02
1358304980.434853,0,background,70,80,ff,fd,08,08,00,0c,d7,96,93,e2,02
1358304980.482496,0,background,3e,20,d9,7f,08,ae,0e,00,00,08,00,00,7a
1358304980.530475,0,background,3c,20,ff,fd,04,00,ff,15,00,ff,00,12,ff
1358304980.578837,0,background,25,40,d9,7f,08,53,00,00,00,b2,72,1f,ff
1358304980.626514,0,background,1e,20,ff,fd,04,1c,bf,00,00,ff,00,12,ff
1358304980.674585,0,background,40,40,d9,7f,08,00,00,00,00,00,00,00,00
1358304980.722571,0,background,50,80,ff,fd,07,00,9c,0e,10,0f,00,1b,9a
1358304980.770480,0,background,19,20,d9,7f,07,84,0b,c5,0d,00,40,00,00
1358304980.818566,0,background,1e,20,ff,fd,04,00,bf,00,00,b2,93,00,00
1358304980.866484,0,background,40,00,d9,7f,04,00,00,00,00,00,01,00,00
1358304980.914461,0,background,3e,a0,ff,fd,07,0f,01,00,01,00,00,00,ff
1358304980.962904,0,background,50,80,d9,7f,07,00,9c,57,10,1a,00,7b,02
1358304981.010459,0,background,92,20,ff,fd,08,c0,33,6d,0c,00,00,00,b3
1358304981.058500,0,background,32,20,d9,7f,08,06,b0,06,b0,06,b0,00,00
1358304981.106475,0,background,69,40,ff,fd,04,00,03,00,03,00,00,00,00
1358304981.154499,0,background,18,20,d9,7f,08,10,0a,a1,3b,10,0b,96,63
1358304981.202616,0,background,a5,40,ff,fd,08,24,24,39,39,35,3a,00,ff
1358304981.250514,0,background,40,00,d9,7f,04,00,00,00,00,f9,06,92,00
1358304981.298422,0,background,3d,a0,ff,fd,08,41,2c,01,05,01,08,75,9a
1358304981.345511,0,background,3d,a0,d9,7f,08,41,2c,01,07,01,08,75,9a
1358304981.393555,0,background,a3,00,ff,fd,07,00,6b,00,68,34,00,00,00
1358304981.441503,0,background,7d,20,d9,7f,08,00,00,00,00,00,00,00,00
1358304981.489477,0,background,3c,20,ff,fd,04,00,ff,15,00,00,00,00,ff
1358304981.537417,0,background,1e,20,d9,7f,04,00,bf,00,00,00,29,00,00
1358304981.585487,0,background,1e,20,ff,fd,04,1c,bf,00,00,96,93,e2,02
1358304981.633730,0,background,38,60,d9,7f,05,06,b2,06,b9,00,b2,00,00
1358304981.681717,0,background,3d,60,ff,fd,02,01,31,00,00,08,00,00,7a
1358304981.729492,0,background,3c,20,d9,7f,04,00,ff,15,00,00,00,00,00
1358304981.777485,0,background,66,80,ff,fd,02,00,00,00,00,b2,73,1f,ff
1358304981.825721,0,background,33,20,d9,7f,08,4f,ff,0f,ff,f0,00,00,ff
1358304981.873376,0,background,56,00,ff,fd,08,5b,7f,07,26,00,00,00,00
1358304981.921580,0,background,3d,a0,d9,7f,08,41,2c,01,0b,01,10,75,9a
1358304981.969540,0,background,3d,60,ff,fd,02,01,24,00,00,00,00,00,00
1358304982.017362,0,background,1e,20,d9,7f,04,00,c1,00,00,b2,93,3f,b3
1358304982.065501,0,background,39,a0,ff,fd,05,c0,00,0f,fd,00,00,01,01
1358304982.113529,0,background,1f,20,d9,7f,08,00,00,40,00,00,00,00,ff
1358304982.161497,0,background,40,00,ff,fd,04,00,00,00,00,00,06,94,00
1358304982.209536,0,background,70,80,d9,7f,08,08,00,0c,d7,96,93,e2,02
1358304982.257429,0,background,3d,60,ff,fd,02,01,29,00,00,00,00,3f,b3
1358304982.305473,0,background,3d,20,d9,7f,08,8f,e1,00,0c,00,00,00,00
1358304982.353765,0,background,ef,20,ff,fd,07,00,00,00,00,00,00,00,00
1358304982.401496,0,background,3c,a0,d9,7f,08,46,f9,6b,a0,00,06,94,00
1358304982.449465,0,background,3c,20,ff,fd,04,00,ff,15,00,01,10,75,9a
1358304982.497475,0,background,66,80,d9,7f,02,00,00,00,00,01,10,75,9a
1358304982.545337,0,background,31,e0,ff,fd,06,00,2a,00,0a,5a,00,00,b3
1358304982.593474,0,background,a3,00,d9,7f,07,01,2b,01,2a,94,00,00,00
1358304982.641480,0,background,ee,40,ff,fd,07,00,00,00,00,00,00,00,7d
1358304982.689484,0,background,3e,a0,d9,7f,07,0f,01,00,01,00,00,00,ff
1358304982.737688,0,background,7a,20,ff,fd,08,10,16,80,00,00,2a,00,00
1358304982.785468,0,background,3d,20,d9,7f,08,8f,e1,00,0c,00,00,00,00
1358304982.833502,0,background,3d,a0,ff,fd,08,41,2c,01,14,01,10,75,9a
1358304982.881558,0,background,26,80,d9,7f,04,00,00,10,00,00,00,00,00
1358304982.929462,0,background,7e,20,ff,fd,06,00,c1,50,5c,00,ee,94,00
1358304982.977448,0,background,66,80,d9,7f,02,00,00,00,00,ff,00,12,ff
1358304983.025482,0,background,39,a0,ff,fd,05,c0,00,0f,fd,00,00,00,ff
1358304983.073438,0,background,56,00,d9,7f,08,5c,37,06,ff,00,00,00,00
1358304983.121441,0,background,3d,a0,ff,fd,08,41,2c,01,0b,01,10,75,9a
1358304983.169389,0,background,56,80,d9,7f,06,30,09,81,9a,b3,93,00,00
1358304983.217476,0,background,1e,20,ff,fd,04,00,c1,00,00,b2,93,3f,b3
1358304983.265434,0,background,2f,a0,d9,7f,08,04,e0,00,00,96,00,01,01
1358304983.313459,0,background,33,20,ff,fd,08,0f,ff,0f,ff,f0,01,00,ff
1358304983.361448,0,background,70,80,d9,7f,08,08,00,0c,d7,96,92,e2,02
1358304983.409504,0,background,3c,20,ff,fd,04,00,ff,15,00,96,92,e2,02
1358304983.457409,0,background,3d,60,d9,7f,02,01,25,00,00,00,00,3f,b3
1358304983.505454,0,background,3d,20,ff,fd,08,8f,e1,00,0c,0f,ff,00,00
1358304983.553450,0,background,56,00,d9,7f,08,5a,77,07,2b,00,00,00,00
1358304983.601600,0,background,33,e0,ff,fd,07,01,f4,02,ff,ff,00,12,ff
1358304983.649453,0,background,3c,20,d9,7f,04,00,ff,15,00,00,10,75,9a
1358304983.697435,0,background,66,80,ff,fd,02,00,00,00,00,00,10,75,9a
1358304983.745521,0,background,39,a0,d9,7f,05,c0,00,0f,fd,00,40,00,b3
1358304983.793518,0,background,a3,00,ff,fd,07,00,9b,00,9b,4c,00,00,00
1358304983.841408,0,background,3e,a0,d9,7f,07,0f,01,00,01,00,00,00,00
1358304983.889294,0,background,7f,20,ff,fd,08,00,3a,f2,00,50,00,36,18
1358304983.937450,0,background,1e,20,d9,7f,04,00,c1,00,00,00,3d,00,00
1358304983.985439,0,background,39,a0,ff,fd,05,c0,00,0f,fd,00,03,cf,b3
1358304984.033664,0,background,32,20,d9,7f,08,06,b5,06,b5,06,b5,00,00
1358304984.081476,0,background,26,80,ff,fd,04,00,00,10,00,b2,73,1f,ff
1358304984.129505,0,background,3c,20,d9,7f,04,00,ff,15,00,ff,00,12,00
1358304984.176374,0,background,66,80,ff,fd,02,00,00,00,00,ff,00,12,ff
1358304984.224431,0,background,90,80,d9,7f,06,01,13,01,13,01,13,00,00
1358304984.272482,0,background,56,00,ff,fd,08,5b,06,07,44,00,00,00,00
1358304984.320457,0,background,32,20,d9,7f,08,06,b6,06,b6,06,ad,00,00
1358304984.368587,0,background,56,80,ff,fd,06,30,08,81,9a,b2,92,00,00
1358304984.416728,0,background,66,80,d9,7f,02,00,00,79,5f,00,00,3f,b3
1358304984.464480,0,background,3e,a0,ff,fd,07,0f,01,00,01,00,00,00,00
1358304984.512530,0,background,92,20,d9,7f,08,c0,33,6d,0c,00,00,00,b3
1358304984.560399,0,background,70,80,ff,fd,08,08,00,0c,d7,96,92,e2,02
1358304984.608451,0,background,34,20,d9,7f,03,00,10,01,ad,06,ad,00,00
1358304984.656428,0,background,69,40,ff,fd,04,00,03,00,03,00,00,00,00
1358304984.704446,0,background,50,80,d9,7f,07,00,9d,3c,10,20,01,88,ff
1358304984.752448,0,background,56,00,ff,fd,08,5c,96,07,31,00,00,00,00
1358304984.800447,0,background,33,20,d9,7f,08,cf,ff,0f,ff,ef,fe,00,ff
1358304984.848471,0,background,40,00,ff,fd,04,00,00,00,00,00,06,92,00
1358304984.896522,0,background,5f,20,d9,7f,05,6b,00,00,00,00,10,75,9a
1358304984.944440,0,background,a3,00,ff,fd,07,00,00,00,03,00,00,00,00
1358304984.992445,0,background,56,80,d9,7f,06,30,08,81,9b,b0,92,00,00
1358304985.040444,0,background,40,40,ff,fd,08,00,00,00,00,00,00,00,00
1358304985.088608,0,background,1f,20,d9,7f,08,00,00,40,00,00,00,00,ff
1358304985.136745,0,background,7a,20,ff,fd,08,10,16,80,00,00,29,00,00
1358304985.184452,0,background,70,80,d9,7f,08,08,00,0c,d7,96,92,e2,02
1358304985.232998,0,background,31,e0,ff,fd,06,00,3d,00,0a,5c,00,00,00
1358304985.280470,0,background,26,80,d9,7f,04,00,00,10,00,b2,72,1f,ff
1358304985.328952,0,background,1e,20,ff,fd,04,34,bf,00,00,ff,00,12,ff
1358304985.376426,0,background,33,e0,d9,7f,07,01,f4,02,ff,ff,00,12,ff
1358304985.424425,0,background,40,00,ff,fd,04,00,00,00,00,f9,06,95,00
1358304985.472431,0,background,56,00,d9,7f,08,5d,3c,07,08,00,00,00,00
1358304985.520431,0,background,32,20,ff,fd,08,06,b0,06,b0,06,b9,00,00
1358304985.568545,0,background,56,80,d9,7f,06,30,08,81,9b,b1,92,00,00
1358304985.616520,0,background,40,00,ff,fd,04,00,00,00,00,07,06,92,00
1358304985.664377,0,background,3e,a0,d9,7f,07,0f,01,00,01,00,00,00,ff
1358304985.712366,0,background,92,20,ff,fd,08,c0,33,6d,0c,00,00,00,b3
1358304985.760424,0,background,70,80,d9,7f,08,08,00,0c,d7,96,92,e2,02
1358304985.808328,0,background,34,20,ff,fd,03,00,10,01,c0,00,06,93,00
1358304985.856286,0,background,1e,20,d9,7f,04,00,bf,00,00,00,00,3f,b3
1358304985.904436,0,background,50,80,ff,fd,07,00,9d,be,10,1f,00,3b,ff
1358304985.952821,0,background,56,00,d9,7f,08,5b,96,07,10,00,00,00,00
1358304986.000430,0,background,1f,20,ff,fd,08,00,00,40,00,00,00,00,ff
1358304986.048541,0,background,5f,20,d9,7f,05,20,00,00,00,00,10,75,9a
1358304986.096418,0,background,38,e0,ff,fd,07,06,a0,79,5f,00,00,3f,b3
1358304986.144404,0,background,a3,00,d9,7f,07,00,c3,00,c3,60,00,00,00
1358304986.192381,0,background,40,00,ff,fd,04,00,00,00,00,00,06,95,00
1358304986.240395,0,background,3e,a0,d9,7f,07,0f,01,00,01,00,00,00,00
1358304986.288408,0,background,33,20,ff,fd,08,8f,ff,0f,ff,ef,ff,00,ff
1358304986.336600,0,background,70,80,d9,7f,08,08,00,0c,d7,96,92,e2,02
1358304986.384441,0,background,3c,a0,ff,fd,08,46,f9,6b,e0,00,06,92,00
1358304986.432398,0,background,3d,60,d9,7f,02,01,30,be,00,00,40,00,00
1358304986.480585,0,background,25,40,ff,fd,08,53,00,00,00,b2,72,1f,ff
1358304986.528921,0,background,40,00,d9,7f,04,00,00,00,00,00,00,00,00
1358304986.576422,0,background,38,e0,ff,fd,07,06,a0,79,5f,00,00,3f,ff
1358304986.624343,0,background,90,80,d9,7f,06,01,12,01,13,01,12,00,00
1358304986.672511,0,background,3d,a0,ff,fd,08,41,2c,01,10,01,10,75,9a
1358304986.720413,0,background,31,e0,d9,7f,06,00,2a,00,0a,5b,00,00,00
1358304986.768426,0,background,40,00,ff,fd,04,00,00,00,00,f9,06,94,00
1358304986.816575,0,background,66,80,d9,7f,02,00,00,79,5f,00,00,3f,b3
1358304986.863360,0,background,33,a0,ff,fd,08,80,00,3f,fe,00,0a,9f,ff
1358304986.911391,0,background,92,20,d9,7f,08,c0,33,6d,0c,00,00,00,b3
1358304986.959447,0,background,40,40,ff,fd,08,00,00,00,00,00,00,00,00
1358304987.007400,0,background,19,20,d9,7f,07,84,0b,c3,0a,00,40,00,00
1358304987.055525,0,background,1e,20,ff,fd,04,00,bf,00,00,00,00,3f,b3
1358304987.103387,0,background,50,80,d9,7f,07,00,9d,12,10,19,00,83,00
1358304987.151417,0,background,33,e0,ff,fd,07,01,f4,02,ff,ff,00,12,ff
1358304987.199390,0,background,9c,20,d9,7f,08,39,53,35,34,37,32,36,38
1358304987.247701,0,background,5f,20,ff,fd,05,e0,00,00,00,00,08,75,9a
1358304987.295455,0,background,19,20,d9,7f,07,84,0b,c3,07,00,40,00,b3
1358304987.343423,0,background,56,80,ff,fd,06,30,09,81,9b,b3,92,e0,00
1358304987.391447,0,background,3e,a0,d9,7f,07,0f,01,00,01,00,00,00,ff
1358304987.439690,0,background,33,e0,ff,fd,07,01,f4,02,ff,ff,00,12,ff
1358304987.487385,0,background,40,40,d9,7f,08,00,00,00,00,00,00,00,00
1358304987.535723,0,background,18,a0,ff,fd,08,30,00,00,00,30,03,cf,b3
1358304987.583378,0,background,32,20,d9,7f,08,06,b8,06,b8,06,b8,00,00
1358304987.631448,0,background,40,40,ff,fd,08,00,00,00,00,00,00,00,00
1358304987.679412,0,background,25,40,d9,7f,08,53,00,00,00,b2,72,1f,ff
1358304987.727401,0,background,33,e0,ff,fd,07,01,f4,02,ff,ff,00,12,00
1358304987.775361,0,background,2f,e0,d9,7f,08,00,00,00,00,00,00,00,00
1358304987.823436,0,background,90,80,ff,fd,06,01,12,01,12,01,12,00,00
1358304987.871498,0,background,40,40,d9,7f,08,00,00,00,00,00,00,00,00
1358304987.919453,0,background,3e,60,ff,fd,02,c0,c0,81,9b,b4,93,3f,b3
1358304987.967630,0,background,1e,20,d9,7f,04,34,bf,00,00,0f,fe,00,00
1358304988.015687,0,background,30,80,ff,fd,06,00,01,00,00,01,ff,cf,b3
1358304988.063398,0,background,33,20,d9,7f,08,0f,ff,0f,ff,f0,01,00,ff
1358304988.111260,0,background,92,20,ff,fd,08,c0,33,6d,0c,00,00,00,b3
1358304988.159553,0,background,70,80,d9,7f,08,08,00,0c,d7,96,93,e2,02
1358304988.207307,0,background,1e,20,ff,fd,04,34,bf,00,00,00,01,00,00
1358304988.255384,0,background,18,a0,d9,7f,08,30,00,00,00,30,03,cf,b3
1358304988.303300,0,background,50,80,ff,fd,07,00,9c,3c,10,16,00,cb,ff
1358304988.351857,0,background,33,e0,d9,7f,07,01,f4,02,ff,ff,00,12,ff
1358304988.399411,0,background,5f,20,ff,fd,05,98,00,00,00,00,00,00,00
1358304988.447250,0,background,5f,20,d9,7f,05,a3,00,00,00,00,10,75,9a
1358304988.495405,0,background,19,20,ff,fd,07,84,0b,b8,07,00,40,00,b3
1358304988.543391,0,background,50,80,d9,7f,07,00,9c,f9,10,0e,01,2b,00
1358304988.591363,0,background,79,20,ff,fd,08,07,66,00,00,00,00,00,00
1358304988.639425,0,background,40,40,d9,7f,08,00,00,00,00,00,00,00,00
1358304988.687398,0,background,1e,20,ff,fd,04,34,bf,00,00,0f,ff,00,00
1358304988.735427,0,background,38,e0,d9,7f,07,06,a0,79,5f,00,00,3f,b3
1358304988.783362,0,background,34,20,ff,fd,03,00,10,01,ab,06,ab,00,00
1358304988.831946,0,background,40,00,d9,7f,04,00,00,00,00,00,06,94,00
1358304988.879391,0,background,38,e0,ff,fd,07,06,a0,39,60,00,00,3f,ff
1358304988.927352,0,background,33,e0,d9,7f,07,01,f4,02,ff,ff,00,12,00
1358304988.975652,0,background,1f,20,ff,fd,08,00,00,40,00,00,00,00,ff
1358304989.023402,0,background,90,80,d9,7f,06,01,12,01,13,01,12,00,00
