time freq rssi
# Channel sounding of a Kenwood FreeTalk UBZ-AL14 FM Transceiver.
# Channels 1 through 14 are sounded in sequence, with gaps in between.
061 925.002 060
061 925.202 059
061 925.402 066
061 925.602 059
061 925.802 065
061 926.002 060
061 926.202 063
061 926.402 065
061 926.602 070
061 926.802 067
061 927.002 059
061 927.202 067
061 927.402 070
061 927.602 065
061 927.802 068
061 928.002 064
061 928.202 057
061 928.401 068
061 928.601 065
061 928.801 066
061 929.001 063
061 929.201 068
061 929.401 064
061 929.601 070
061 929.801 065
061 930.001 063
061 930.201 066
061 930.401 066
061 930.601 067
061 930.801 062
061 931.001 067
061 931.201 066
061 931.401 066
061 931.601 063
061 931.801 060
061 932.001 066
061 932.201 065
061 932.400 060
061 932.600 062
061 932.800 062
061 933.000 063
061 933.200 066
061 933.400 073
061 933.600 069
061 933.800 076
061 934.000 082
061 934.200 136
061 934.400 107
061 934.600 087
061 934.800 081
061 935.000 097
061 935.200 118
061 935.400 063
061 935.600 063
061 935.800 065
061 936.000 075
061 936.200 060
061 936.400 066
061 936.599 061
061 936.799 069
061 936.999 066
061 937.199 066
061 937.399 061
061 937.599 068
061 937.799 066
061 937.999 064
061 938.199 061
061 938.399 062
061 938.599 064
061 938.799 061
061 938.999 065
061 939.199 067
061 939.399 063
061 939.599 067
061 939.799 058
061 939.999 062
061 940.199 061
061 940.399 065
061 940.598 068
061 940.798 061
061 940.998 064
061 941.198 065
061 941.398 062
061 941.598 065
061 941.798 067
061 941.998 067
061 942.198 061
061 942.398 065
061 942.598 068
061 942.798 062
061 942.998 059
061 943.198 072
061 943.398 064
061 943.598 062
061 943.798 068
061 943.998 066
061 944.198 066
061 944.398 058
061 944.598 063
061 944.797 068
061 944.997 066
061 945.197 062
061 945.397 068
061 945.597 056
061 945.797 061
061 945.997 066
061 946.197 064
061 946.397 064
061 946.597 064
061 946.797 061
061 946.997 061
061 947.197 064
061 947.397 063
061 947.597 064
061 947.797 067
061 947.997 067

062 921.803 071
062 922.003 068
062 922.203 070
062 922.403 063
062 922.603 065
062 922.803 062
062 923.003 067
062 923.203 074
062 923.403 067
062 923.603 067
062 923.803 068
062 924.003 065
062 924.202 068
062 924.402 068
062 924.602 066
062 924.802 062
062 925.002 065
062 925.202 063
062 925.402 060
062 925.602 066
062 925.802 068
062 926.002 073
062 926.202 065
062 926.402 063
062 926.602 059
062 926.802 058
062 927.002 065
062 927.202 064
062 927.402 059
062 927.602 067
062 927.802 062
062 928.002 063
062 928.202 061
062 928.401 065
062 928.601 068
062 928.801 065
062 929.001 067
062 929.201 060
062 929.401 057
062 929.601 072
062 929.801 063
062 930.001 065
062 930.201 066
062 930.401 060
062 930.601 064
062 930.801 066
062 931.001 065
062 931.201 064
062 931.401 063
062 931.601 065
062 931.801 061
062 932.001 063
062 932.201 064
062 932.400 066
062 932.600 063
062 932.800 064
062 933.000 060
062 933.200 065
062 933.400 071
062 933.600 065
062 933.800 068
062 934.000 065
062 934.200 066
062 934.400 066
062 934.600 077
062 934.800 086
062 935.000 088
062 935.200 136
062 935.400 140
062 935.600 094
062 935.800 080
062 936.000 097
062 936.200 118
062 936.400 066
062 936.599 066
062 936.799 069
062 936.999 059
062 937.199 069
062 937.399 067
062 937.599 067
062 937.799 060
062 937.999 064
062 938.199 067
062 938.399 068
062 938.599 062
062 938.799 061
062 938.999 066
062 939.199 072
062 939.399 069
062 939.599 062
062 939.799 067
062 939.999 069
062 940.199 067
062 940.399 065
062 940.598 064
062 940.798 059
062 940.998 069
062 941.198 062
062 941.398 068
062 941.598 066
062 941.798 062
062 941.998 067
062 942.198 064
062 942.398 063
062 942.598 064
062 942.798 067
062 942.998 068
062 943.198 063
062 943.398 064
062 943.598 064
062 943.798 066
062 943.998 065
062 944.198 065
062 944.398 066
062 944.598 062
062 944.797 067
062 944.997 066
062 945.197 065
062 945.397 064
062 945.597 063
062 945.797 069
062 945.997 067
062 946.197 065
062 946.397 065
062 946.597 060
062 946.797 061
062 946.997 063
062 947.197 064
062 947.397 067
062 947.597 065
062 947.797 066
062 947.997 063

063 921.803 071
063 922.003 068
063 922.203 069
063 922.403 061
063 922.603 067
063 922.803 059
063 923.003 074
063 923.203 063
063 923.403 069
063 923.603 068
063 923.803 064
063 924.003 062
063 924.202 060
063 924.402 064
063 924.602 067
063 924.802 065
063 925.002 067
063 925.202 061
063 925.402 068
063 925.602 067
063 925.802 067
063 926.002 062
063 926.202 067
063 926.402 059
063 926.602 063
063 926.802 070
063 927.002 064
063 927.202 070
063 927.402 059
063 927.602 061
063 927.802 062
063 928.002 064
063 928.202 066
063 928.401 063
063 928.601 064
063 928.801 066
063 929.001 066
063 929.201 059
063 929.401 056
063 929.601 061
063 929.801 063
063 930.001 062
063 930.201 065
063 930.401 066
063 930.601 063
063 930.801 063
063 931.001 061
063 931.201 068
063 931.401 066
063 931.601 063
063 931.801 063
063 932.001 070
063 932.201 061
063 932.400 065
063 932.600 064
063 932.800 063
063 933.000 068
063 933.200 065
063 933.400 070
063 933.600 065
063 933.800 065
063 934.000 056
063 934.200 062
063 934.400 062
063 934.600 066
063 934.800 091
063 935.000 084
063 935.200 138
063 935.400 140
063 935.600 099
063 935.800 083
063 936.000 100
063 936.200 118
063 936.400 067
063 936.599 072
063 936.799 067
063 936.999 062
063 937.199 064
063 937.399 069
063 937.599 068
063 937.799 064
063 937.999 060
063 938.199 064
063 938.399 066
063 938.599 069
063 938.799 065
063 938.999 060
063 939.199 061
063 939.399 063
063 939.599 068
063 939.799 067
063 939.999 062
063 940.199 062
063 940.399 063
063 940.598 063
063 940.798 068
063 940.998 067
063 941.198 068
063 941.398 072
063 941.598 064
063 941.798 063
063 941.998 065
063 942.198 065
063 942.398 066
063 942.598 066
063 942.798 066
063 942.998 061
063 943.198 068
063 943.398 067
063 943.598 064
063 943.798 057
063 943.998 059
063 944.198 068
063 944.398 067
063 944.598 064
063 944.797 062
063 944.997 065
063 945.197 064
063 945.397 063
063 945.597 063
063 945.797 068
063 945.997 066
063 946.197 067
063 946.397 067
063 946.597 062
063 946.797 065
063 946.997 068
063 947.197 061
063 947.397 066
063 947.597 064
063 947.797 067
063 947.997 065

064 921.803 065
064 922.003 065
064 922.203 064
064 922.403 066
064 922.603 065
064 922.803 069
064 923.003 068
064 923.203 064
064 923.403 068
064 923.603 070
064 923.803 063
064 924.003 066
064 924.202 062
064 924.402 066
064 924.602 067
064 924.802 060
064 925.002 061
064 925.202 068
064 925.402 060
064 925.602 061
064 925.802 066
064 926.002 064
064 926.202 064
064 926.402 061
064 926.602 065
064 926.802 059
064 927.002 069
064 927.202 063
064 927.402 061
064 927.602 064
064 927.802 063
064 928.002 067
064 928.202 067
064 928.401 061
064 928.601 063
064 928.801 053
064 929.001 064
064 929.201 064
064 929.401 066
064 929.601 064
064 929.801 067
064 930.001 062
064 930.201 070
064 930.401 063
064 930.601 067
064 930.801 062
064 931.001 063
064 931.201 064
064 931.401 068
064 931.601 064
064 931.801 065
064 932.001 063
064 932.201 067
064 932.400 068
064 932.600 066
064 932.800 058
064 933.000 062
064 933.200 063
064 933.400 062
064 933.600 067
064 933.800 061
064 934.000 065
064 934.200 064
064 934.400 063
064 934.600 072
064 934.800 094
064 935.000 089
064 935.200 137
064 935.400 140
064 935.600 099
064 935.800 079
064 936.000 097
064 936.200 118
064 936.400 067
064 936.599 068
064 936.799 064
064 936.999 061
064 937.199 061
064 937.399 057
064 937.599 070
064 937.799 064
064 937.999 064
064 938.199 058
064 938.399 064
064 938.599 065
064 938.799 064
064 938.999 063
064 939.199 065
064 939.399 065
064 939.599 063
064 939.799 061
064 939.999 063
064 940.199 063
064 940.399 064
064 940.598 062
064 940.798 062
064 940.998 062
064 941.198 062
064 941.398 061
064 941.598 066
064 941.798 061
064 941.998 060
064 942.198 070
064 942.398 064
064 942.598 061
064 942.798 066
064 942.998 071
064 943.198 064
064 943.398 065
064 943.598 066
064 943.798 064
064 943.998 061
064 944.198 064
064 944.398 066
064 944.598 058
064 944.797 066
064 944.997 068
064 945.197 060
064 945.397 069
064 945.597 062
064 945.797 064
064 945.997 064
064 946.197 061
064 946.397 066
064 946.597 065
064 946.797 066
064 946.997 060
064 947.197 058
064 947.397 064
064 947.597 066
064 947.797 066
064 947.997 062

065 921.803 064
065 922.003 061
065 922.203 065
065 922.403 058
065 922.603 062
065 922.803 063
065 923.003 077
065 923.203 063
065 923.403 057
065 923.603 062
065 923.803 061
065 924.003 061
065 924.202 064
065 924.402 066
065 924.602 067
065 924.802 061
065 925.002 067
065 925.202 058
065 925.402 062
065 925.602 062
065 925.802 063
065 926.002 058
065 926.202 057
065 926.402 069
065 926.602 061
065 926.802 064
065 927.002 066
065 927.202 058
065 927.402 061
065 927.602 062
065 927.802 059
065 928.002 062
065 928.202 064
065 928.401 063
065 928.601 061
065 928.801 058
065 929.001 059
065 929.201 059
065 929.401 065
065 929.601 061
065 929.801 064
065 930.001 062
065 930.201 062
065 930.401 061
065 930.601 057
065 930.801 060
065 931.001 062
065 931.201 062
065 931.401 061
065 931.601 065
065 931.801 060
065 932.001 064
065 932.201 066
065 932.400 061
065 932.600 065
065 932.800 061
065 933.000 065
065 933.200 064
065 933.400 067
065 933.600 057
065 933.800 065
065 934.000 061
065 934.200 056
065 934.400 061
065 934.600 065
065 934.800 063
065 935.000 063
065 935.200 064
065 935.400 066
065 935.600 061
065 935.800 057
065 936.000 097
065 936.200 063
065 936.400 061
065 936.599 057
065 936.799 064
065 936.999 067
065 937.199 070
065 937.399 064
065 937.599 059
065 937.799 062
065 937.999 066
065 938.199 066
065 938.399 066
065 938.599 056
065 938.799 062
065 938.999 064
065 939.199 061
065 939.399 067
065 939.599 064
065 939.799 064
065 939.999 064
065 940.199 063
065 940.399 060
065 940.598 059
065 940.798 064
065 940.998 067
065 941.198 065
065 941.398 071
065 941.598 054
065 941.798 066
065 941.998 060
065 942.198 061
065 942.398 061
065 942.598 063
065 942.798 060
065 942.998 063
065 943.198 065
065 943.398 064
065 943.598 061
065 943.798 061
065 943.998 060
065 944.198 061
065 944.398 065
065 944.598 064
065 944.797 060
065 944.997 065
065 945.197 063
065 945.397 067
065 945.597 064
065 945.797 060
065 945.997 063
065 946.197 063
065 946.397 064
065 946.597 061
065 946.797 066
065 946.997 065
065 947.197 063
065 947.397 062
065 947.597 057
065 947.797 066
065 947.997 057

066 921.803 063
066 922.003 066
066 922.203 063
066 922.403 062
066 922.603 065
066 922.803 068
066 923.003 063
066 923.203 065
066 923.403 060
066 923.603 064
066 923.803 065
066 924.003 066
066 924.202 058
066 924.402 062
066 924.602 063
066 924.802 062
066 925.002 068
066 925.202 065
066 925.402 065
066 925.602 055
066 925.802 062
066 926.002 063
066 926.202 065
066 926.402 067
066 926.602 068
066 926.802 060
066 927.002 062
066 927.202 061
066 927.402 060
066 927.602 066
066 927.802 068
066 928.002 067
066 928.202 062
066 928.401 063
066 928.601 062
066 928.801 059
066 929.001 063
066 929.201 064
066 929.401 064
066 929.601 072
066 929.801 064
066 930.001 064
066 930.201 071
066 930.401 064
066 930.601 066
066 930.801 063
066 931.001 066
066 931.201 065
066 931.401 060
066 931.601 070
066 931.801 063
066 932.001 069
066 932.201 066
066 932.400 066
066 932.600 061
066 932.800 070
066 933.000 064
066 933.200 069
066 933.400 061
066 933.600 070
066 933.800 066
066 934.000 062
066 934.200 070
066 934.400 065
066 934.600 069
066 934.800 071
066 935.000 089
066 935.200 133
066 935.400 135
066 935.600 097
066 935.800 082
066 936.000 103
066 936.200 118
066 936.400 066
066 936.599 073
066 936.799 068
066 936.999 066
066 937.199 061
066 937.399 072
066 937.599 063
066 937.799 067
066 937.999 062
066 938.199 065
066 938.399 067
066 938.599 062
066 938.799 067
066 938.999 062
066 939.199 067
066 939.399 066
066 939.599 062
066 939.799 066
066 939.999 061
066 940.199 065
066 940.399 065
066 940.598 059
066 940.798 068
066 940.998 062
066 941.198 065
066 941.398 067
066 941.598 062
066 941.798 061
066 941.998 064
066 942.198 065
066 942.398 061
066 942.598 068
066 942.798 066
066 942.998 066
066 943.198 065
066 943.398 064
066 943.598 069
066 943.798 068
066 943.998 062
066 944.198 063
066 944.398 066
066 944.598 061
066 944.797 061
066 944.997 068
066 945.197 069
066 945.397 059
066 945.597 064
066 945.797 065
066 945.997 063
066 946.197 062
066 946.397 068
066 946.597 065
066 946.797 070
066 946.997 067
066 947.197 067
066 947.397 066
066 947.597 067
066 947.797 060
066 947.997 060

067 921.803 069
067 922.003 072
067 922.203 061
067 922.403 068
067 922.603 060
067 922.803 066
067 923.003 060
067 923.203 070
067 923.403 061
067 923.603 073
067 923.803 068
067 924.003 067
067 924.202 065
067 924.402 068
067 924.602 067
067 924.802 066
067 925.002 068
067 925.202 074
067 925.402 064
067 925.602 071
067 925.802 061
067 926.002 063
067 926.202 060
067 926.402 061
067 926.602 058
067 926.802 063
067 927.002 065
067 927.202 073
067 927.402 064
067 927.602 068
067 927.802 064
067 928.002 063
067 928.202 071
067 928.401 062
067 928.601 062
067 928.801 067
067 929.001 060
067 929.201 060
067 929.401 065
067 929.601 065
067 929.801 062
067 930.001 063
067 930.201 064
067 930.401 064
067 930.601 068
067 930.801 067
067 931.001 065
067 931.201 059
067 931.401 072
067 931.601 065
067 931.801 062
067 932.001 065
067 932.201 067
067 932.400 065
067 932.600 063
067 932.800 067
067 933.000 061
067 933.200 067
067 933.400 062
067 933.600 070
067 933.800 058
067 934.000 064
067 934.200 064
067 934.400 070
067 934.600 071
067 934.800 075
067 935.000 093
067 935.200 131
067 935.400 134
067 935.600 094
067 935.800 089
067 936.000 106
067 936.200 118
067 936.400 068
067 936.599 067
067 936.799 067
067 936.999 060
067 937.199 066
067 937.399 063
067 937.599 067
067 937.799 062
067 937.999 063
067 938.199 068
067 938.399 061
067 938.599 066
067 938.799 063
067 938.999 068
067 939.199 065
067 939.399 063
067 939.599 066
067 939.799 068
067 939.999 068
067 940.199 063
067 940.399 067
067 940.598 068
067 940.798 070
067 940.998 066
067 941.198 062
067 941.398 060
067 941.598 061
067 941.798 063
067 941.998 070
067 942.198 065
067 942.398 068
067 942.598 064
067 942.798 062
067 942.998 064
067 943.198 062
067 943.398 067
067 943.598 059
067 943.798 065
067 943.998 062
067 944.198 068
067 944.398 068
067 944.598 058
067 944.797 060
067 944.997 066
067 945.197 068
067 945.397 087
067 945.597 076
067 945.797 083
067 945.997 077
067 946.197 078
067 946.397 083
067 946.597 075
067 946.797 067
067 946.997 059
067 947.197 065
067 947.397 060
067 947.597 064
067 947.797 063
067 947.997 066

068 921.803 064
068 922.003 069
068 922.203 065
068 922.403 061
068 922.603 064
068 922.803 066
068 923.003 066
068 923.203 062
068 923.403 063
068 923.603 069
068 923.803 068
068 924.003 066
068 924.202 068
068 924.402 059
068 924.602 065
068 924.802 067
068 925.002 064
068 925.202 063
068 925.402 067
068 925.602 065
068 925.802 064
068 926.002 063
068 926.202 062
068 926.402 061
068 926.602 065
068 926.802 057
068 927.002 064
068 927.202 066
068 927.402 068
068 927.602 069
068 927.802 060
068 928.002 069
068 928.202 068
068 928.401 061
068 928.601 067
068 928.801 063
068 929.001 059
068 929.201 067
068 929.401 068
068 929.601 061
068 929.801 062
068 930.001 065
068 930.201 063
068 930.401 061
068 930.601 066
068 930.801 063
068 931.001 068
068 931.201 064
068 931.401 065
068 931.601 064
068 931.801 062
068 932.001 065
068 932.201 060
068 932.400 063
068 932.600 068
068 932.800 061
068 933.000 066
068 933.200 064
068 933.400 069
068 933.600 067
068 933.800 068
068 934.000 065
068 934.200 071
068 934.400 066
068 934.600 068
068 934.800 075
068 935.000 089
068 935.200 132
068 935.400 133
068 935.600 103
068 935.800 087
068 936.000 105
068 936.200 118
068 936.400 063
068 936.599 067
068 936.799 065
068 936.999 060
068 937.199 064
068 937.399 071
068 937.599 070
068 937.799 063
068 937.999 067
068 938.199 067
068 938.399 064
068 938.599 068
068 938.799 062
068 938.999 065
068 939.199 064
068 939.399 062
068 939.599 062
068 939.799 066
068 939.999 067
068 940.199 063
068 940.399 070
068 940.598 063
068 940.798 067
068 940.998 066
068 941.198 070
068 941.398 061
068 941.598 069
068 941.798 064
068 941.998 064
068 942.198 062
068 942.398 066
068 942.598 065
068 942.798 065
068 942.998 060
068 943.198 065
068 943.398 066
068 943.598 067
068 943.798 066
068 943.998 064
068 944.198 069
068 944.398 063
068 944.598 068
068 944.797 066
068 944.997 065
068 945.197 066
068 945.397 064
068 945.597 065
068 945.797 062
068 945.997 065
068 946.197 064
068 946.397 063
068 946.597 062
068 946.797 064
068 946.997 066
068 947.197 056
068 947.397 069
068 947.597 063
068 947.797 065
068 947.997 070

069 921.803 063
069 922.003 063
069 922.203 064
069 922.403 059
069 922.603 061
069 922.803 062
069 923.003 075
069 923.203 060
069 923.403 066
069 923.603 059
069 923.803 058
069 924.003 061
069 924.202 061
069 924.402 065
069 924.602 060
069 924.802 058
069 925.002 060
069 925.202 063
069 925.402 065
069 925.602 061
069 925.802 063
069 926.002 064
069 926.202 062
069 926.402 066
069 926.602 062
069 926.802 065
069 927.002 067
069 927.202 061
069 927.402 067
069 927.602 060
069 927.802 060
069 928.002 063
069 928.202 063
069 928.401 061
069 928.601 066
069 928.801 065
069 929.001 058
069 929.201 059
069 929.401 062
069 929.601 062
069 929.801 068
069 930.001 064
069 930.201 064
069 930.401 065
069 930.601 064
069 930.801 060
069 931.001 060
069 931.201 064
069 931.401 068
069 931.601 064
069 931.801 062
069 932.001 060
069 932.201 063
069 932.400 067
069 932.600 060
069 932.800 064
069 933.000 063
069 933.200 065
069 933.400 065
069 933.600 057
069 933.800 060
069 934.000 065
069 934.200 061
069 934.400 065
069 934.600 063
069 934.800 063
069 935.000 060
069 935.200 061
069 935.400 061
069 935.600 062
069 935.800 065
069 936.000 096
069 936.200 061
069 936.400 058
069 936.599 064
069 936.799 059
069 936.999 064
069 937.199 060
069 937.399 057
069 937.599 058
069 937.799 068
069 937.999 063
069 938.199 065
069 938.399 065
069 938.599 069
069 938.799 069
069 938.999 067
069 939.199 059
069 939.399 059
069 939.599 057
069 939.799 062
069 939.999 060
069 940.199 068
069 940.399 057
069 940.598 062
069 940.798 060
069 940.998 061
069 941.198 056
069 941.398 064
069 941.598 068
069 941.798 059
069 941.998 061
069 942.198 063
069 942.398 069
069 942.598 059
069 942.798 061
069 942.998 061
069 943.198 063
069 943.398 061
069 943.598 063
069 943.798 061
069 943.998 059
069 944.198 063
069 944.398 057
069 944.598 061
069 944.797 062
069 944.997 062
069 945.197 063
069 945.397 061
069 945.597 062
069 945.797 061
069 945.997 058
069 946.197 059
069 946.397 063
069 946.597 065
069 946.797 062
069 946.997 067
069 947.197 063
069 947.397 066
069 947.597 063
069 947.797 066
069 947.997 063

070 921.803 064
070 922.003 064
070 922.203 067
070 922.403 056
070 922.603 062
070 922.803 065
070 923.003 071
070 923.203 061
070 923.403 064
070 923.603 069
070 923.803 063
070 924.003 059
070 924.202 056
070 924.402 061
070 924.602 065
070 924.802 067
070 925.002 063
070 925.202 061
070 925.402 065
070 925.602 060
070 925.802 070
070 926.002 064
070 926.202 065
070 926.402 062
070 926.602 067
070 926.802 064
070 927.002 064
070 927.202 062
070 927.402 063
070 927.602 068
070 927.802 064
070 928.002 061
070 928.202 058
070 928.401 062
070 928.601 069
070 928.801 060
070 929.001 061
070 929.201 066
070 929.401 063
070 929.601 065
070 929.801 062
070 930.001 059
070 930.201 060
070 930.401 064
070 930.601 066
070 930.801 059
070 931.001 062
070 931.201 063
070 931.401 062
070 931.601 061
070 931.801 063
070 932.001 059
070 932.201 064
070 932.400 058
070 932.600 062
070 932.800 064
070 933.000 062
070 933.200 065
070 933.400 067
070 933.600 067
070 933.800 061
070 934.000 061
070 934.200 064
070 934.400 065
070 934.600 058
070 934.800 063
070 935.000 057
070 935.200 066
070 935.400 067
070 935.600 061
070 935.800 065
070 936.000 095
070 936.200 063
070 936.400 062
070 936.599 063
070 936.799 064
070 936.999 060
070 937.199 065
070 937.399 064
070 937.599 066
070 937.799 056
070 937.999 059
070 938.199 064
070 938.399 062
070 938.599 067
070 938.799 061
070 938.999 064
070 939.199 062
070 939.399 067
070 939.599 060
070 939.799 059
070 939.999 065
070 940.199 063
070 940.399 061
070 940.598 060
070 940.798 061
070 940.998 063
070 941.198 060
070 941.398 059
070 941.598 063
070 941.798 067
070 941.998 062
070 942.198 062
070 942.398 060
070 942.598 068
070 942.798 061
070 942.998 062
070 943.198 064
070 943.398 061
070 943.598 058
070 943.798 064
070 943.998 067
070 944.198 061
070 944.398 058
070 944.598 059
070 944.797 060
070 944.997 061
070 945.197 063
070 945.397 061
070 945.597 064
070 945.797 064
070 945.997 058
070 946.197 066
070 946.397 060
070 946.597 063
070 946.797 067
070 946.997 066
070 947.197 062
070 947.397 063
070 947.597 060
070 947.797 062
070 947.997 066

071 921.803 066
071 922.003 065
071 922.203 067
071 922.403 068
071 922.603 063
071 922.803 066
071 923.003 066
071 923.203 063
071 923.403 069
071 923.603 068
071 923.803 057
071 924.003 063
071 924.202 068
071 924.402 063
071 924.602 060
071 924.802 065
071 925.002 063
071 925.202 068
071 925.402 059
071 925.602 063
071 925.802 069
071 926.002 063
071 926.202 060
071 926.402 062
071 926.602 062
071 926.802 064
071 927.002 066
071 927.202 066
071 927.402 062
071 927.602 064
071 927.802 069
071 928.002 066
071 928.202 068
071 928.401 064
071 928.601 064
071 928.801 069
071 929.001 067
071 929.201 065
071 929.401 068
071 929.601 069
071 929.801 067
071 930.001 065
071 930.201 072
071 930.401 072
071 930.601 066
071 930.801 068
071 931.001 064
071 931.201 064
071 931.401 066
071 931.601 065
071 931.801 062
071 932.001 064
071 932.201 063
071 932.400 066
071 932.600 066
071 932.800 065
071 933.000 065
071 933.200 063
071 933.400 061
071 933.600 068
071 933.800 064
071 934.000 066
071 934.200 061
071 934.400 070
071 934.600 070
071 934.800 072
071 935.000 095
071 935.200 109
071 935.400 131
071 935.600 093
071 935.800 101
071 936.000 115
071 936.200 116
071 936.400 106
071 936.599 067
071 936.799 059
071 936.999 064
071 937.199 062
071 937.399 069
071 937.599 068
071 937.799 063
071 937.999 066
071 938.199 066
071 938.399 063
071 938.599 067
071 938.799 063
071 938.999 060
071 939.199 068
071 939.399 062
071 939.599 066
071 939.799 061
071 939.999 068
071 940.199 066
071 940.399 064
071 940.598 066
071 940.798 062
071 940.998 062
071 941.198 063
071 941.398 065
071 941.598 070
071 941.798 059
071 941.998 072
071 942.198 071
071 942.398 066
071 942.598 064
071 942.798 063
071 942.998 064
071 943.198 068
071 943.398 066
071 943.598 063
071 943.798 066
071 943.998 064
071 944.198 061
071 944.398 058
071 944.598 062
071 944.797 066
071 944.997 063
071 945.197 065
071 945.397 061
071 945.597 070
071 945.797 065
071 945.997 063
071 946.197 063
071 946.397 068
071 946.597 065
071 946.797 067
071 946.997 066
071 947.197 065
071 947.397 060
071 947.597 059
071 947.797 068
071 947.997 063

072 921.803 071
072 922.003 068
072 922.203 063
072 922.403 060
072 922.603 062
072 922.803 063
072 923.003 062
072 923.203 067
072 923.403 062
072 923.603 069
072 923.803 068
072 924.003 067
072 924.202 055
072 924.402 059
072 924.602 064
072 924.802 061
072 925.002 069
072 925.202 064
072 925.402 061
072 925.602 065
072 925.802 063
072 926.002 061
072 926.202 067
072 926.402 063
072 926.602 062
072 926.802 066
072 927.002 067
072 927.202 068
072 927.402 063
072 927.602 062
072 927.802 062
072 928.002 069
072 928.202 058
072 928.401 064
072 928.601 057
072 928.801 058
072 929.001 065
072 929.201 067
072 929.401 062
072 929.601 059
072 929.801 069
072 930.001 064
072 930.201 062
072 930.401 064
072 930.601 065
072 930.801 058
072 931.001 065
072 931.201 060
072 931.401 059
072 931.601 065
072 931.801 063
072 932.001 072
072 932.201 065
072 932.400 062
072 932.600 066
072 932.800 066
072 933.000 067
072 933.200 063
072 933.400 067
072 933.600 075
072 933.800 068
072 934.000 063
072 934.200 062
072 934.400 065
072 934.600 075
072 934.800 069
072 935.000 095
072 935.200 108
072 935.400 136
072 935.600 099
072 935.800 093
072 936.000 112
072 936.200 115
072 936.400 103
072 936.599 069
072 936.799 070
072 936.999 069
072 937.199 064
072 937.399 065
072 937.599 066
072 937.799 056
072 937.999 068
072 938.199 074
072 938.399 067
072 938.599 053
072 938.799 068
072 938.999 064
072 939.199 069
072 939.399 060
072 939.599 064
072 939.799 059
072 939.999 065
072 940.199 067
072 940.399 065
072 940.598 065
072 940.798 062
072 940.998 064
072 941.198 065
072 941.398 065
072 941.598 059
072 941.798 061
072 941.998 063
072 942.198 062
072 942.398 064
072 942.598 066
072 942.798 067
072 942.998 061
072 943.198 067
072 943.398 065
072 943.598 066
072 943.798 071
072 943.998 067
072 944.198 061
072 944.398 063
072 944.598 068
072 944.797 064
072 944.997 062
072 945.197 061
072 945.397 059
072 945.597 064
072 945.797 067
072 945.997 067
072 946.197 066
072 946.397 066
072 946.597 067
072 946.797 063
072 946.997 070
072 947.197 066
072 947.397 062
072 947.597 068
072 947.797 066
072 947.997 063

073 921.803 064
073 922.003 070
073 922.203 071
073 922.403 065
073 922.603 065
073 922.803 065
073 923.003 066
073 923.203 068
073 923.403 065
073 923.603 072
073 923.803 062
073 924.003 068
073 924.202 064
073 924.402 061
073 924.602 066
073 924.802 068
073 925.002 066
073 925.202 072
073 925.402 069
073 925.602 067
073 925.802 062
073 926.002 067
073 926.202 060
073 926.402 066
073 926.602 069
073 926.802 070
073 927.002 066
073 927.202 063
073 927.402 070
073 927.602 061
073 927.802 066
073 928.002 059
073 928.202 064
073 928.401 062
073 928.601 070
073 928.801 062
073 929.001 067
073 929.201 060
073 929.401 063
073 929.601 065
073 929.801 066
073 930.001 061
073 930.201 067
073 930.401 065
073 930.601 065
073 930.801 061
073 931.001 062
073 931.201 067
073 931.401 062
073 931.601 067
073 931.801 061
073 932.001 065
073 932.201 062
073 932.400 066
073 932.600 069
073 932.800 064
073 933.000 059
073 933.200 066
073 933.400 066
073 933.600 063
073 933.800 065
073 934.000 065
073 934.200 066
073 934.400 061
073 934.600 066
073 934.800 065
073 935.000 091
073 935.200 102
073 935.400 136
073 935.600 087
073 935.800 089
073 936.000 103
073 936.200 110
073 936.400 100
073 936.599 074
073 936.799 060
073 936.999 063
073 937.199 064
073 937.399 064
073 937.599 067
073 937.799 066
073 937.999 059
073 938.199 060
073 938.399 063
073 938.599 070
073 938.799 063
073 938.999 065
073 939.199 067
073 939.399 065
073 939.599 061
073 939.799 062
073 939.999 066
073 940.199 067
073 940.399 068
073 940.598 070
073 940.798 065
073 940.998 065
073 941.198 062
073 941.398 064
073 941.598 065
073 941.798 068
073 941.998 064
073 942.198 065
073 942.398 068
073 942.598 068
073 942.798 067
073 942.998 067
073 943.198 062
073 943.398 070
073 943.598 064
073 943.798 070
073 943.998 063
073 944.198 061
073 944.398 067
073 944.598 059
073 944.797 062
073 944.997 059
073 945.197 065
073 945.397 066
073 945.597 065
073 945.797 063
073 945.997 064
073 946.197 065
073 946.397 068
073 946.597 064
073 946.797 062
073 946.997 062
073 947.197 062
073 947.397 062
073 947.597 064
073 947.797 070
073 947.997 062

074 921.803 060
074 922.003 064
074 922.203 068
074 922.403 064
074 922.603 063
074 922.803 060
074 923.003 079
074 923.203 068
074 923.403 060
074 923.603 057
074 923.803 061
074 924.003 065
074 924.202 063
074 924.402 064
074 924.602 063
074 924.802 062
074 925.002 063
074 925.202 066
074 925.402 066
074 925.602 065
074 925.802 066
074 926.002 066
074 926.202 060
074 926.402 063
074 926.602 064
074 926.802 066
074 927.002 062
074 927.202 066
074 927.402 062
074 927.602 065
074 927.802 060
074 928.002 065
074 928.202 061
074 928.401 064
074 928.601 060
074 928.801 062
074 929.001 066
074 929.201 060
074 929.401 065
